Country,Region,Urban,Origin,Year1,Year2,Age,AgeInt,AgeDef,Vitality,   ASFR,   CPFR,Collection,SourceType,   RefCode,Note,Split
    NLD,     .,    .,     ., 1996, 1996, 28,     1,  ARDY,       1,0.11457,0.42213,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1996, 1996, 29,     1,  ARDY,       1,0.12895,0.53670,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1996, 1996, 30,     1,  ARDY,       1,0.13746,0.66565,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1996, 1996, 31,     1,  ARDY,       1,0.13452,0.80311,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1996, 1996, 32,     1,  ARDY,       1,0.12283,0.93763,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1996, 1996, 33,     1,  ARDY,       1,0.11133,1.06046,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1996, 1996, 34,     1,  ARDY,       1,0.09277,1.17179,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1996, 1996, 35,     1,  ARDY,       1,0.07677,1.26456,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1996, 1996, 36,     1,  ARDY,       1,0.05830,1.34133,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1996, 1996, 37,     1,  ARDY,       1,0.04270,1.39963,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1996, 1996, 38,     1,  ARDY,       1,0.03042,1.44233,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1996, 1996, 39,     1,  ARDY,       1,0.02212,1.47275,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1996, 1996, 40,     1,  ARDY,       1,0.01422,1.49487,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1996, 1996, 41,     1,  ARDY,       1,0.00849,1.50909,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1996, 1996, 42,     1,  ARDY,       1,0.00521,1.51758,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1996, 1996, 43,     1,  ARDY,       1,0.00314,1.52279,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1996, 1996, 44,     1,  ARDY,       1,0.00160,1.52593,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1996, 1996, 45,     1,  ARDY,       1,0.00077,1.52753,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1996, 1996, 46,     1,  ARDY,       1,0.00034,1.52830,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1996, 1996, 47,     1,  ARDY,       1,0.00016,1.52864,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1996, 1996, 48,     1,  ARDY,       1,0.00005,1.52880,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1996, 1996, 49,     1,  ARDY,       1,0.00011,1.52885,      STAT,     vital,    NLD_02,   .,    2
    NLD,     .,    .,     ., 1996, 1996, 50,    99,  ARDY,       1,0.00019,1.52896,      STAT,     vital,    NLD_02,   .,    2
    NLD,     .,    .,     ., 1997, 1997, 14,   -99,  ARDY,       1,0.00006,0.00000,      STAT,     vital,    NLD_02,   .,    2
    NLD,     .,    .,     ., 1997, 1997, 15,     1,  ARDY,       1,0.00039,0.00006,      STAT,     vital,    NLD_02,   .,    2
    NLD,     .,    .,     ., 1997, 1997, 16,     1,  ARDY,       1,0.00121,0.00045,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 17,     1,  ARDY,       1,0.00264,0.00166,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 18,     1,  ARDY,       1,0.00582,0.00430,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 19,     1,  ARDY,       1,0.01170,0.01012,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 20,     1,  ARDY,       1,0.01858,0.02182,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 21,     1,  ARDY,       1,0.02481,0.04040,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 22,     1,  ARDY,       1,0.03175,0.06521,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 23,     1,  ARDY,       1,0.04173,0.09696,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 24,     1,  ARDY,       1,0.05079,0.13869,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 25,     1,  ARDY,       1,0.06440,0.18948,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 26,     1,  ARDY,       1,0.07778,0.25388,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 27,     1,  ARDY,       1,0.09569,0.33166,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 28,     1,  ARDY,       1,0.11479,0.42735,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 29,     1,  ARDY,       1,0.12849,0.54214,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 30,     1,  ARDY,       1,0.13822,0.67063,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 31,     1,  ARDY,       1,0.13780,0.80885,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 32,     1,  ARDY,       1,0.12868,0.94665,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 33,     1,  ARDY,       1,0.11431,1.07533,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 34,     1,  ARDY,       1,0.09673,1.18964,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 35,     1,  ARDY,       1,0.07875,1.28637,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 36,     1,  ARDY,       1,0.06019,1.36512,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 37,     1,  ARDY,       1,0.04545,1.42531,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 38,     1,  ARDY,       1,0.03210,1.47076,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 39,     1,  ARDY,       1,0.02289,1.50286,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 40,     1,  ARDY,       1,0.01546,1.52575,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 41,     1,  ARDY,       1,0.00953,1.54121,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 42,     1,  ARDY,       1,0.00550,1.55074,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 43,     1,  ARDY,       1,0.00304,1.55624,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 44,     1,  ARDY,       1,0.00148,1.55928,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 45,     1,  ARDY,       1,0.00069,1.56076,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 46,     1,  ARDY,       1,0.00039,1.56145,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 47,     1,  ARDY,       1,0.00017,1.56184,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 48,     1,  ARDY,       1,0.00008,1.56201,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1997, 1997, 49,     1,  ARDY,       1,0.00008,1.56209,      STAT,     vital,    NLD_02,   .,    2
    NLD,     .,    .,     ., 1997, 1997, 50,    99,  ARDY,       1,0.00008,1.56217,      STAT,     vital,    NLD_02,   .,    2
    NLD,     .,    .,     ., 1998, 1998, 14,   -99,  ARDY,       1,0.00005,0.00000,      STAT,     vital,    NLD_02,   .,    2
    NLD,     .,    .,     ., 1998, 1998, 15,     1,  ARDY,       1,0.00037,0.00005,      STAT,     vital,    NLD_02,   .,    2
    NLD,     .,    .,     ., 1998, 1998, 16,     1,  ARDY,       1,0.00130,0.00042,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 17,     1,  ARDY,       1,0.00295,0.00172,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 18,     1,  ARDY,       1,0.00579,0.00467,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 19,     1,  ARDY,       1,0.01189,0.01046,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 20,     1,  ARDY,       1,0.01944,0.02235,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 21,     1,  ARDY,       1,0.02508,0.04179,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 22,     1,  ARDY,       1,0.03125,0.06687,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 23,     1,  ARDY,       1,0.04131,0.09812,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 24,     1,  ARDY,       1,0.05261,0.13943,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 25,     1,  ARDY,       1,0.06635,0.19204,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 26,     1,  ARDY,       1,0.08080,0.25839,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 27,     1,  ARDY,       1,0.09790,0.33919,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 28,     1,  ARDY,       1,0.11830,0.43709,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 29,     1,  ARDY,       1,0.13253,0.55539,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 30,     1,  ARDY,       1,0.14453,0.68792,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 31,     1,  ARDY,       1,0.14486,0.83245,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 32,     1,  ARDY,       1,0.13527,0.97731,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 33,     1,  ARDY,       1,0.12065,1.11258,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 34,     1,  ARDY,       1,0.10248,1.23323,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 35,     1,  ARDY,       1,0.08274,1.33571,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 36,     1,  ARDY,       1,0.06560,1.41845,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 37,     1,  ARDY,       1,0.04810,1.48405,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 38,     1,  ARDY,       1,0.03403,1.53215,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 39,     1,  ARDY,       1,0.02338,1.56618,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 40,     1,  ARDY,       1,0.01619,1.58956,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 41,     1,  ARDY,       1,0.01006,1.60575,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 42,     1,  ARDY,       1,0.00628,1.61581,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 43,     1,  ARDY,       1,0.00295,1.62209,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 44,     1,  ARDY,       1,0.00173,1.62504,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 45,     1,  ARDY,       1,0.00069,1.62677,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 46,     1,  ARDY,       1,0.00035,1.62746,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 47,     1,  ARDY,       1,0.00013,1.62781,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 48,     1,  ARDY,       1,0.00017,1.62794,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1998, 1998, 49,     1,  ARDY,       1,0.00009,1.62811,      STAT,     vital,    NLD_02,   .,    2
    NLD,     .,    .,     ., 1998, 1998, 50,    99,  ARDY,       1,0.00004,1.62820,      STAT,     vital,    NLD_02,   .,    2
    NLD,     .,    .,     ., 1999, 1999, 14,   -99,  ARDY,       1,0.00004,0.00000,      STAT,     vital,    NLD_02,   .,    2
    NLD,     .,    .,     ., 1999, 1999, 15,     1,  ARDY,       1,0.00035,0.00004,      STAT,     vital,    NLD_02,   .,    2
    NLD,     .,    .,     ., 1999, 1999, 16,     1,  ARDY,       1,0.00148,0.00039,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 17,     1,  ARDY,       1,0.00353,0.00187,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 18,     1,  ARDY,       1,0.00643,0.00540,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 19,     1,  ARDY,       1,0.01338,0.01183,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 20,     1,  ARDY,       1,0.01880,0.02521,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 21,     1,  ARDY,       1,0.02667,0.04401,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 22,     1,  ARDY,       1,0.03312,0.07068,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 23,     1,  ARDY,       1,0.04042,0.10380,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 24,     1,  ARDY,       1,0.05272,0.14422,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 25,     1,  ARDY,       1,0.06769,0.19694,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 26,     1,  ARDY,       1,0.08285,0.26463,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 27,     1,  ARDY,       1,0.09905,0.34748,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 28,     1,  ARDY,       1,0.11664,0.44653,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 29,     1,  ARDY,       1,0.13225,0.56317,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 30,     1,  ARDY,       1,0.14272,0.69542,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 31,     1,  ARDY,       1,0.14425,0.83814,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 32,     1,  ARDY,       1,0.13788,0.98239,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 33,     1,  ARDY,       1,0.12281,1.12027,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 34,     1,  ARDY,       1,0.10434,1.24308,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 35,     1,  ARDY,       1,0.08637,1.34742,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 36,     1,  ARDY,       1,0.06700,1.43379,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 37,     1,  ARDY,       1,0.04981,1.50079,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 38,     1,  ARDY,       1,0.03562,1.55060,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 39,     1,  ARDY,       1,0.02478,1.58622,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 40,     1,  ARDY,       1,0.01697,1.61100,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 41,     1,  ARDY,       1,0.01092,1.62797,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 42,     1,  ARDY,       1,0.00645,1.63889,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 43,     1,  ARDY,       1,0.00347,1.64534,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 44,     1,  ARDY,       1,0.00158,1.64881,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 45,     1,  ARDY,       1,0.00092,1.65039,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 46,     1,  ARDY,       1,0.00031,1.65131,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 47,     1,  ARDY,       1,0.00020,1.65162,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 48,     1,  ARDY,       1,0.00009,1.65182,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 1999, 1999, 49,     1,  ARDY,       1,0.00007,1.65191,      STAT,     vital,    NLD_02,   .,    2
    NLD,     .,    .,     ., 1999, 1999, 50,    99,  ARDY,       1,0.00005,1.65198,      STAT,     vital,    NLD_02,   .,    2
    NLD,     .,    .,     ., 2000, 2000, 14,   -99,  ARDY,       1,0.00006,0.00000,      STAT,     vital,    NLD_02,   .,    2
    NLD,     .,    .,     ., 2000, 2000, 15,     1,  ARDY,       1,0.00046,0.00006,      STAT,     vital,    NLD_02,   .,    2
    NLD,     .,    .,     ., 2000, 2000, 16,     1,  ARDY,       1,0.00158,0.00052,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 17,     1,  ARDY,       1,0.00370,0.00210,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 18,     1,  ARDY,       1,0.00764,0.00580,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 19,     1,  ARDY,       1,0.01402,0.01344,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 20,     1,  ARDY,       1,0.02045,0.02746,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 21,     1,  ARDY,       1,0.02816,0.04791,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 22,     1,  ARDY,       1,0.03563,0.07607,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 23,     1,  ARDY,       1,0.04447,0.11170,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 24,     1,  ARDY,       1,0.05565,0.15617,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 25,     1,  ARDY,       1,0.06926,0.21182,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 26,     1,  ARDY,       1,0.08497,0.28108,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 27,     1,  ARDY,       1,0.10321,0.36605,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 28,     1,  ARDY,       1,0.11892,0.46926,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 29,     1,  ARDY,       1,0.13337,0.58818,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 30,     1,  ARDY,       1,0.14736,0.72155,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 31,     1,  ARDY,       1,0.14794,0.86891,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 32,     1,  ARDY,       1,0.14180,1.01685,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 33,     1,  ARDY,       1,0.12747,1.15865,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 34,     1,  ARDY,       1,0.11042,1.28612,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 35,     1,  ARDY,       1,0.09214,1.39654,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 36,     1,  ARDY,       1,0.07074,1.48868,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 37,     1,  ARDY,       1,0.05373,1.55942,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 38,     1,  ARDY,       1,0.03853,1.61315,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 39,     1,  ARDY,       1,0.02686,1.65168,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 40,     1,  ARDY,       1,0.01878,1.67854,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 41,     1,  ARDY,       1,0.01144,1.69732,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 42,     1,  ARDY,       1,0.00648,1.70876,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 43,     1,  ARDY,       1,0.00379,1.71524,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 44,     1,  ARDY,       1,0.00192,1.71903,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 45,     1,  ARDY,       1,0.00098,1.72095,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 46,     1,  ARDY,       1,0.00032,1.72193,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 47,     1,  ARDY,       1,0.00017,1.72225,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 48,     1,  ARDY,       1,0.00004,1.72242,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2000, 2000, 49,     1,  ARDY,       1,0.00005,1.72246,      STAT,     vital,    NLD_02,   .,    2
    NLD,     .,    .,     ., 2000, 2000, 50,    99,  ARDY,       1,0.00007,1.72251,      STAT,     vital,    NLD_02,   .,    2
    NLD,     .,    .,     ., 2001, 2001, 14,   -99,  ARDY,       1,0.00006,0.00000,      STAT,     vital,    NLD_02,   .,    2
    NLD,     .,    .,     ., 2001, 2001, 15,     1,  ARDY,       1,0.00046,0.00006,      STAT,     vital,    NLD_02,   .,    2
    NLD,     .,    .,     ., 2001, 2001, 16,     1,  ARDY,       1,0.00164,0.00052,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2001, 2001, 17,     1,  ARDY,       1,0.00466,0.00216,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2001, 2001, 18,     1,  ARDY,       1,0.00831,0.00682,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2001, 2001, 19,     1,  ARDY,       1,0.01467,0.01513,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2001, 2001, 20,     1,  ARDY,       1,0.02080,0.02980,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2001, 2001, 21,     1,  ARDY,       1,0.02757,0.05060,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2001, 2001, 22,     1,  ARDY,       1,0.03599,0.07817,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2001, 2001, 23,     1,  ARDY,       1,0.04359,0.11416,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2001, 2001, 24,     1,  ARDY,       1,0.05514,0.15775,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2001, 2001, 25,     1,  ARDY,       1,0.06682,0.21289,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2001, 2001, 26,     1,  ARDY,       1,0.08380,0.27971,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2001, 2001, 27,     1,  ARDY,       1,0.09985,0.36351,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2001, 2001, 28,     1,  ARDY,       1,0.11751,0.46336,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2001, 2001, 29,     1,  ARDY,       1,0.13229,0.58087,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2001, 2001, 30,     1,  ARDY,       1,0.14294,0.71316,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2001, 2001, 31,     1,  ARDY,       1,0.14345,0.85610,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2001, 2001, 32,     1,  ARDY,       1,0.13951,0.99955,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2001, 2001, 33,     1,  ARDY,       1,0.12684,1.13906,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2001, 2001, 34,     1,  ARDY,       1,0.11147,1.26590,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2001, 2001, 35,     1,  ARDY,       1,0.09277,1.37737,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2001, 2001, 36,     1,  ARDY,       1,0.07275,1.47014,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2001, 2001, 37,     1,  ARDY,       1,0.05483,1.54289,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2001, 2001, 38,     1,  ARDY,       1,0.03964,1.59772,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2001, 2001, 39,     1,  ARDY,       1,0.02772,1.63736,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2001, 2001, 40,     1,  ARDY,       1,0.01851,1.66508,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2001, 2001, 41,     1,  ARDY,       1,0.01165,1.68359,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2001, 2001, 42,     1,  ARDY,       1,0.00744,1.69524,      STAT,     vital,    NLD_02,   .,    0
    NLD,     .,    .,     ., 2001, 2001, 43,     1,  ARDY,       1,0.00370,1.70268,      STAT,     vital,    NLD_02,   .,    0
